174	1949-09-25 00:00:00.000000	0	194921	1949092500	0
175	1949-09-17 06:00:00.000000	0	194922	1949091706	0
176	1949-09-18 06:00:00.000000	1	194922	1949091806	0
177	1949-09-19 00:00:00.000000	2	194922	1949091900	0
178	1949-09-19 06:00:00.000000	3	194922	1949091906	0
179	1949-09-21 00:00:00.000000	2	194922	1949092100	0
180	1949-09-21 06:00:00.000000	1	194922	1949092106	0
181	1949-09-21 12:00:00.000000	0	194922	1949092112	0
182	1949-09-21 06:00:00.000000	0	194923	1949092106	0
183	1949-09-22 18:00:00.000000	1	194923	1949092218	0
184	1949-09-23 12:00:00.000000	2	194923	1949092312	0
185	1949-09-24 18:00:00.000000	3	194923	1949092418	0
186	1949-09-25 06:00:00.000000	3	194923	1949092506	1
187	1949-09-27 18:00:00.000000	0	194923	1949092718	0
188	1949-09-26 18:00:00.000000	0	194924	1949092618	0
189	1949-09-27 12:00:00.000000	1	194924	1949092712	0
190	1949-09-28 00:00:00.000000	2	194924	1949092800	0
191	1949-09-29 00:00:00.000000	1	194924	1949092900	0
192	1949-09-29 18:00:00.000000	0	194924	1949092918	0
193	1949-09-30 12:00:00.000000	0	194924	1949093012	0
194	1949-09-29 00:00:00.000000	0	194925	1949092900	0
195	1949-09-30 18:00:00.000000	1	194925	1949093018	0
196	1949-10-01 06:00:00.000000	2	194925	1949100106	0
197	1949-10-01 18:00:00.000000	3	194925	1949100118	0
198	1949-10-02 12:00:00.000000	4	194925	1949100212	0
199	1949-10-03 18:00:00.000000	3	194925	1949100318	0
200	1949-10-04 06:00:00.000000	2	194925	1949100406	0
201	1949-10-04 12:00:00.000000	1	194925	1949100412	0
202	1949-10-04 18:00:00.000000	0	194925	1949100418	0
203	1949-10-15 00:00:00.000000	0	194926	1949101500	0
204	1949-10-17 12:00:00.000000	1	194926	1949101712	0
205	1949-10-18 18:00:00.000000	2	194926	1949101818	0
206	1949-10-19 18:00:00.000000	3	194926	1949101918	0
207	1949-10-22 06:00:00.000000	2	194926	1949102206	0
208	1949-10-22 18:00:00.000000	1	194926	1949102218	0
209	1949-10-23 00:00:00.000000	0	194926	1949102300	0
210	1949-10-25 06:00:00.000000	0	194926	1949102506	0
211	1949-10-20 00:00:00.000000	0	194927	1949102000	0
212	1949-10-20 06:00:00.000000	1	194927	1949102006	0
213	1949-10-21 06:00:00.000000	2	194927	1949102106	0
214	1949-10-22 00:00:00.000000	3	194927	1949102200	0
215	1949-10-23 06:00:00.000000	4	194927	1949102306	0
216	1949-10-25 00:00:00.000000	5	194927	1949102500	0
217	1949-10-25 12:00:00.000000	6	194927	1949102512	0
218	1949-10-28 06:00:00.000000	5	194927	1949102806	0
219	1949-10-29 00:00:00.000000	5	194927	1949102900	1
220	1949-10-29 18:00:00.000000	0	194927	1949102918	0
221	1949-10-30 00:00:00.000000	0	194928	1949103000	0
222	1949-11-01 06:00:00.000000	1	194928	1949110106	0
223	1949-11-02 00:00:00.000000	2	194928	1949110200	0
224	1949-11-02 12:00:00.000000	3	194928	1949110212	0
225	1949-11-04 00:00:00.000000	2	194928	1949110400	0
226	1949-11-04 06:00:00.000000	0	194928	1949110406	0
227	1949-11-04 00:00:00.000000	0	194929	1949110400	0
228	1949-11-07 06:00:00.000000	1	194929	1949110706	0
229	1949-11-08 06:00:00.000000	2	194929	1949110806	0
230	1949-11-08 12:00:00.000000	1	194929	1949110812	0
231	1949-11-09 00:00:00.000000	0	194929	1949110900	0
232	1949-11-09 12:00:00.000000	0	194929	1949110912	0
233	1949-11-08 18:00:00.000000	0	194930	1949110818	0
234	1949-11-09 18:00:00.000000	1	194930	1949110918	0
235	1949-11-10 06:00:00.000000	2	194930	1949111006	0
236	1949-11-10 12:00:00.000000	3	194930	1949111012	0
237	1949-11-13 18:00:00.000000	2	194930	1949111318	0
238	1949-11-14 06:00:00.000000	1	194930	1949111406	0
239	1949-11-15 06:00:00.000000	0	194930	1949111506	0
240	1949-11-14 06:00:00.000000	1	194931	1949111406	0
241	1949-11-14 18:00:00.000000	2	194931	1949111418	0
242	1949-11-15 06:00:00.000000	3	194931	1949111506	0
243	1949-11-16 06:00:00.000000	4	194931	1949111606	0
244	1949-11-17 06:00:00.000000	5	194931	1949111706	0
245	1949-11-24 06:00:00.000000	4	194931	1949112406	0
246	1949-11-24 12:00:00.000000	4	194931	1949112412	1
247	1949-11-25 12:00:00.000000	0	194931	1949112512	0
248	1949-12-02 00:00:00.000000	0	194932	1949120200	0
249	1949-12-02 06:00:00.000000	1	194932	1949120206	0
250	1949-12-02 12:00:00.000000	2	194932	1949120212	0
251	1949-12-02 18:00:00.000000	3	194932	1949120218	0
252	1949-12-03 00:00:00.000000	4	194932	1949120300	0
253	1949-12-04 06:00:00.000000	3	194932	1949120406	0
254	1949-12-06 00:00:00.000000	2	194932	1949120600	0
255	1949-12-08 18:00:00.000000	1	194932	1949120818	0
256	1949-12-10 00:00:00.000000	0	194932	1949121000	0
257	1949-12-10 06:00:00.000000	0	194932	1949121006	0
258	1949-12-06 18:00:00.000000	0	194933	1949120618	0
259	1949-12-07 12:00:00.000000	1	194933	1949120712	0
260	1949-12-07 18:00:00.000000	2	194933	1949120718	0
261	1949-12-08 12:00:00.000000	3	194933	1949120812	0
262	1949-12-09 00:00:00.000000	4	194933	1949120900	0
263	1949-12-10 06:00:00.000000	5	194933	1949121006	0
264	1949-12-11 12:00:00.000000	4	194933	1949121112	0
265	1949-12-14 00:00:00.000000	3	194933	1949121400	0
266	1949-12-14 06:00:00.000000	3	194933	1949121406	1
267	1949-12-15 00:00:00.000000	0	194933	1949121500	0
268	1950-04-10 18:00:00.000000	0	195001	1950041018	0
269	1950-04-12 12:00:00.000000	1	195001	1950041212	0
270	1950-04-12 18:00:00.000000	2	195001	1950041218	0
271	1950-04-13 06:00:00.000000	3	195001	1950041306	0
272	1950-04-15 06:00:00.000000	0	195001	1950041506	0
273	1950-05-06 00:00:00.000000	1	195002	1950050600	0
274	1950-05-06 06:00:00.000000	2	195002	1950050606	0
275	1950-05-06 12:00:00.000000	3	195002	1950050612	0
276	1950-05-07 00:00:00.000000	4	195002	1950050700	0
277	1950-05-08 06:00:00.000000	5	195002	1950050806	0
278	1950-05-09 06:00:00.000000	6	195002	1950050906	0
279	1950-05-13 18:00:00.000000	5	195002	1950051318	0
280	1950-05-14 06:00:00.000000	5	195002	1950051406	1
281	1950-05-15 18:00:00.000000	0	195002	1950051518	0
282	1950-06-05 18:00:00.000000	1	195003	1950060518	0
283	1950-06-06 00:00:00.000000	2	195003	1950060600	0
284	1950-06-06 06:00:00.000000	3	195003	1950060606	0
285	1950-06-06 18:00:00.000000	2	195003	1950060618	0
286	1950-06-08 12:00:00.000000	1	195003	1950060812	0
287	1950-06-09 12:00:00.000000	1	195003	1950060912	1
288	1950-06-10 12:00:00.000000	0	195003	1950061012	0
289	1950-06-22 12:00:00.000000	1	195004	1950062212	0
290	1950-06-22 18:00:00.000000	3	195004	1950062218	0
291	1950-06-23 06:00:00.000000	5	195004	1950062306	0
292	1950-06-23 18:00:00.000000	4	195004	1950062318	0
293	1950-06-24 06:00:00.000000	4	195004	1950062406	1
294	1950-06-28 00:00:00.000000	0	195004	1950062800	0
295	1950-07-06 06:00:00.000000	0	195005	1950070606	0
296	1950-07-08 12:00:00.000000	1	195005	1950070812	0
297	1950-07-09 06:00:00.000000	0	195005	1950070906	0
298	1950-07-09 12:00:00.000000	0	195006	1950070912	0
299	1950-07-12 00:00:00.000000	1	195006	1950071200	0
300	1950-07-12 18:00:00.000000	2	195006	1950071218	0
301	1950-07-13 06:00:00.000000	3	195006	1950071306	0
302	1950-07-14 18:00:00.000000	2	195006	1950071418	0
303	1950-07-15 06:00:00.000000	2	195006	1950071506	1
304	1950-07-15 18:00:00.000000	0	195006	1950071518	0
305	1950-07-13 12:00:00.000000	0	195007	1950071312	0
306	1950-07-15 12:00:00.000000	1	195007	1950071512	0
307	1950-07-16 06:00:00.000000	2	195007	1950071606	0
308	1950-07-17 06:00:00.000000	3	195007	1950071706	0
309	1950-07-20 12:00:00.000000	4	195007	1950072012	0
310	1950-07-21 12:00:00.000000	3	195007	1950072112	0
311	1950-07-22 06:00:00.000000	2	195007	1950072206	0
312	1950-07-22 12:00:00.000000	1	195007	1950072212	0
313	1950-07-22 18:00:00.000000	0	195007	1950072218	0
314	1950-07-15 06:00:00.000000	1	195008	1950071506	0
315	1950-07-15 12:00:00.000000	2	195008	1950071512	0
316	1950-07-15 18:00:00.000000	3	195008	1950071518	0
317	1950-07-16 00:00:00.000000	4	195008	1950071600	0
318	1950-07-16 18:00:00.000000	3	195008	1950071618	0
319	1950-07-17 00:00:00.000000	0	195008	1950071700	0
320	1950-07-22 12:00:00.000000	0	195009	1950072212	0
